Home Member State;Document Type;Prospectus Type;Approval or filing date;Issuer(s) Name / LEI;ISIN;EU Growth prospectus category;Host Member State(s);Last Update Date;Physical Document;Language;More Info;physical_doc_downl_url;file_name
IRELAND;Base prospectus without Final terms;Base Prospectus;09/05/2023;ACS ACTIVIDADES DE CONSTRUCCIÓN Y SERVICIOS, S.A. - 95980020140005558665;;;;09/05/2023;downloadFile?fileId=26690563&checksum=b9baaccce091670b05c083fa5d87e907;English;details?core=esma_registers_priii_documents&docId=22902245;https://registers.esma.europa.eu/publication/downloadFile?fileId=26690563&checksum=b9baaccce091670b05c083fa5d87e907;ACS_ACTIVIDADES_DE_CONSTRUCCIÓN_Y_SERVICIOS_SA_-_95980020140005558665__Base_Prospectus__09-05-2023.pdf
IRELAND;Base prospectus without Final terms;Base Prospectus;08/05/2023;SPAREBANK 1 BOLIGKREDITT AS - 549300M6HRHPF3NQBP83;;;NORWAY;08/05/2023;downloadFile?fileId=26672153&checksum=1c16bd206ca9a61e551ca26a2d63e9ea;English;details?core=esma_registers_priii_documents&docId=22884830;https://registers.esma.europa.eu/publication/downloadFile?fileId=26672153&checksum=1c16bd206ca9a61e551ca26a2d63e9ea;SPAREBANK_1_BOLIGKREDITT_AS_-_549300M6HRHPF3NQBP83__Base_Prospectus__08-05-2023.pdf
LUXEMBOURG;Base prospectus without Final terms;Base Prospectus;08/05/2023;BANK GOSPODARSTWA KRAJOWEGO - 259400BCOV9JJIGLYF05;;;;08/05/2023;downloadFile?fileId=26671687&checksum=b64fdda9ff596cc838dacbab249b50c8;English;details?core=esma_registers_priii_documents&docId=22884372;https://registers.esma.europa.eu/publication/downloadFile?fileId=26671687&checksum=b64fdda9ff596cc838dacbab249b50c8;BANK_GOSPODARSTWA_KRAJOWEGO_-_259400BCOV9JJIGLYF05__Base_Prospectus__08-05-2023.pdf
IRELAND;Base prospectus without Final terms;Base Prospectus;05/05/2023;HANetf ETC Securities PLC - 635400GQU6WKILM5R975;;;AUSTRIA,BELGIUM,...;05/05/2023;downloadFile?fileId=26637857&checksum=3884c3df95d96eb28b7514928b9a8b99;English;details?core=esma_registers_priii_documents&docId=22853178;https://registers.esma.europa.eu/publication/downloadFile?fileId=26637857&checksum=3884c3df95d96eb28b7514928b9a8b99;HANetf_ETC_Securities_PLC_-_635400GQU6WKILM5R975__Base_Prospectus__05-05-2023.pdf
LUXEMBOURG;Base prospectus without Final terms;Base Prospectus;05/05/2023;Stora Enso Oyj - 7437000ZP669LKUTZ738;;;;05/05/2023;downloadFile?fileId=26637893&checksum=ecd184bf108906a52b93b5b9174e9cb5;English;details?core=esma_registers_priii_documents&docId=22853214;https://registers.esma.europa.eu/publication/downloadFile?fileId=26637893&checksum=ecd184bf108906a52b93b5b9174e9cb5;Stora_Enso_Oyj_-_7437000ZP669LKUTZ738__Base_Prospectus__05-05-2023.pdf
LUXEMBOURG;Base prospectus without Final terms;Base Prospectus;05/05/2023;Würth Finance International B.V. - 5JB3IE65ZU13TA0DGN10;;;AUSTRIA,GERMANY;05/05/2023;downloadFile?fileId=26638038&checksum=d5db833e72431f2afc98e49b7aba5cf1;English;details?core=esma_registers_priii_documents&docId=22853353;https://registers.esma.europa.eu/publication/downloadFile?fileId=26638038&checksum=d5db833e72431f2afc98e49b7aba5cf1;Würth_Finance_International_BV_-_5JB3IE65ZU13TA0DGN10__Base_Prospectus__05-05-2023.pdf
LUXEMBOURG;Base prospectus without Final terms;Base Prospectus;05/05/2023;Infineon Technologies AG - TSI2PJM6EPETEQ4X1U25, Infineon Technologies Finance B.V. - 724500ITXU9UA2MQXA35;;;GERMANY;05/05/2023;downloadFile?fileId=26637209&checksum=97d8bad55749a75841dd0b0d8e969a9a;English;details?core=esma_registers_priii_documents&docId=22853025;https://registers.esma.europa.eu/publication/downloadFile?fileId=26637209&checksum=97d8bad55749a75841dd0b0d8e969a9a;Infineon_Technologies_AG_-_TSI2PJM6EPETEQ4X1U25_Infineon_Technologies_Finance_BV_-_724500ITXU9UA2MQXA35__Base_Prospectus__05-05-2023.pdf
LUXEMBOURG;Base prospectus without Final terms;Base Prospectus;05/05/2023;Erste Abwicklungsanstalt - 7TG4VWERK338227TR435;;;GERMANY;05/05/2023;downloadFile?fileId=26637923&checksum=866e4f44845a4a83bec954e6e5275d48;English;details?core=esma_registers_priii_documents&docId=22853238;https://registers.esma.europa.eu/publication/downloadFile?fileId=26637923&checksum=866e4f44845a4a83bec954e6e5275d48;Erste_Abwicklungsanstalt_-_7TG4VWERK338227TR435__Base_Prospectus__05-05-2023.pdf
LUXEMBOURG;Base prospectus without Final terms;Base Prospectus;05/05/2023;Essity Aktiebolag (publ) - 549300G8E6YUVJ1DA153, Essity Capital B.V. - 549300SRFHCXJHBMHF58;;;;05/05/2023;downloadFile?fileId=26637859&checksum=118936eb6c8c1068686d4e263d32b643;English;details?core=esma_registers_priii_documents&docId=22853180;https://registers.esma.europa.eu/publication/downloadFile?fileId=26637859&checksum=118936eb6c8c1068686d4e263d32b643;Essity_Aktiebolag_(publ)_-_549300G8E6YUVJ1DA153_Essity_Capital_BV_-_549300SRFHCXJHBMHF58__Base_Prospectus__05-05-2023.pdf
IRELAND;Base prospectus without Final terms;Base Prospectus;05/05/2023;TÜRKIYE CUMHURIYETI ZIRAAT BANKASI ANONIM ŞIRKETI - 213800K5KTZFSUS8MR51;;;;05/05/2023;downloadFile?fileId=26637894&checksum=55a5872a7a283d7f8e6b35bdcd59d35b;English;details?core=esma_registers_priii_documents&docId=22853215;https://registers.esma.europa.eu/publication/downloadFile?fileId=26637894&checksum=55a5872a7a283d7f8e6b35bdcd59d35b;TÜRKIYE_CUMHURIYETI_ZIRAAT_BANKASI_ANONIM_ŞIRKETI_-_213800K5KTZFSUS8MR51__Base_Prospectus__05-05-2023.pdf
NORWAY;Base prospectus without Final terms;Base Prospectus;05/05/2023;SFL CORPORATION LTD. - 549300RLYYPSB0C7RH77;;;;08/05/2023;downloadFile?fileId=26688678&checksum=7f59be7ae25972af868653dd5d8c1580;English;details?core=esma_registers_priii_documents&docId=22901268;https://registers.esma.europa.eu/publication/downloadFile?fileId=26688678&checksum=7f59be7ae25972af868653dd5d8c1580;SFL_CORPORATION_LTD_-_549300RLYYPSB0C7RH77__Base_Prospectus__05-05-2023.pdf
NETHERLANDS;Base prospectus without Final terms;Base Prospectus;04/05/2023;Royal Schiphol Group N.V. - 724500XSMG4AYQ8NDK42, Schiphol Nederland B.V. - 724500DX7Q1A19SPY530;;;;24/05/2023;downloadFile?fileId=26938766&checksum=aba228bcb151d8288fc278f17e08b3c1;English;details?core=esma_registers_priii_documents&docId=23135563;https://registers.esma.europa.eu/publication/downloadFile?fileId=26938766&checksum=aba228bcb151d8288fc278f17e08b3c1;Royal_Schiphol_Group_NV_-_724500XSMG4AYQ8NDK42_Schiphol_Nederland_BV_-_724500DX7Q1A19SPY530__Base_Prospectus__04-05-2023.pdf
IRELAND;Base prospectus without Final terms;Base Prospectus;04/05/2023;Alphabeta Access Products Limited - 635400IVGSQEAHVLPB96;;;AUSTRIA,GERMANY;04/05/2023;downloadFile?fileId=26614441&checksum=ab0c9a744c8e62268ebb325fcb7171b4;English;details?core=esma_registers_priii_documents&docId=22830459;https://registers.esma.europa.eu/publication/downloadFile?fileId=26614441&checksum=ab0c9a744c8e62268ebb325fcb7171b4;Alphabeta_Access_Products_Limited_-_635400IVGSQEAHVLPB96__Base_Prospectus__04-05-2023.pdf
LUXEMBOURG;Base prospectus without Final terms;Base Prospectus;04/05/2023;Volvo Treasury Aktiebolag - 549300PD69T87IGZG395;;;;04/05/2023;downloadFile?fileId=26614420&checksum=54ec41951474fd548b66f3056bf0aab6;English;details?core=esma_registers_priii_documents&docId=22830438;https://registers.esma.europa.eu/publication/downloadFile?fileId=26614420&checksum=54ec41951474fd548b66f3056bf0aab6;Volvo_Treasury_Aktiebolag_-_549300PD69T87IGZG395__Base_Prospectus__04-05-2023.pdf
LUXEMBOURG;Base prospectus without Final terms;Base Prospectus;04/05/2023;TELIA COMPANY AB - 213800FSR9RNDUOTXO25;;;;04/05/2023;downloadFile?fileId=26614466&checksum=9622e5b7673142d0086f9664e0852290;English;details?core=esma_registers_priii_documents&docId=22830484;https://registers.esma.europa.eu/publication/downloadFile?fileId=26614466&checksum=9622e5b7673142d0086f9664e0852290;TELIA_COMPANY_AB_-_213800FSR9RNDUOTXO25__Base_Prospectus__04-05-2023.pdf
LUXEMBOURG;Base prospectus without Final terms;Base Prospectus;04/05/2023;Aktiebolaget Electrolux - 549300Y3HHZB1ZGFPJ93;;;;04/05/2023;downloadFile?fileId=26614244&checksum=a5ff59ff8e77289b8fa00a192d2411eb;English;details?core=esma_registers_priii_documents&docId=22830262;https://registers.esma.europa.eu/publication/downloadFile?fileId=26614244&checksum=a5ff59ff8e77289b8fa00a192d2411eb;Aktiebolaget_Electrolux_-_549300Y3HHZB1ZGFPJ93__Base_Prospectus__04-05-2023.pdf
IRELAND;Base prospectus without Final terms;Base Prospectus;04/05/2023;LEVERAGE SHARES PUBLIC LIMITED COMPANY - 635400TLFJSNHVSOFH59;;;BELGIUM,FRANCE,...;04/05/2023;downloadFile?fileId=26614488&checksum=abfa792952f2c1d26c665a2965cad064;English;details?core=esma_registers_priii_documents&docId=22830497;https://registers.esma.europa.eu/publication/downloadFile?fileId=26614488&checksum=abfa792952f2c1d26c665a2965cad064;LEVERAGE_SHARES_PUBLIC_LIMITED_COMPANY_-_635400TLFJSNHVSOFH59__Base_Prospectus__04-05-2023.pdf
LUXEMBOURG;Base prospectus without Final terms;Base Prospectus;04/05/2023;Norddeutsche Landesbank - Girozentrale - - DSNHHQ2B9X5N6OUJ1236;;;AUSTRIA,GERMANY;04/05/2023;downloadFile?fileId=26614289&checksum=360744a0b8afa79df1575ae1873fb5c6;English;details?core=esma_registers_priii_documents&docId=22830307;https://registers.esma.europa.eu/publication/downloadFile?fileId=26614289&checksum=360744a0b8afa79df1575ae1873fb5c6;Norddeutsche_Landesbank_-_Girozentrale_-_-_DSNHHQ2B9X5N6OUJ1236__Base_Prospectus__04-05-2023.pdf
LIECHTENSTEIN;Base prospectus without Final terms;Base Prospectus;04/05/2023;VIVAT II AG - 529900712UP130M2VJ72;;;AUSTRIA,BELGIUM,...;08/05/2023;downloadFile?fileId=26666996&checksum=0fe0750efd52ecfdfa72c227faad2c8c;English, German;details?core=esma_registers_priii_documents&docId=22880332;https://registers.esma.europa.eu/publication/downloadFile?fileId=26666996&checksum=0fe0750efd52ecfdfa72c227faad2c8c;VIVAT_II_AG_-_529900712UP130M2VJ72__Base_Prospectus__04-05-2023.pdf
DENMARK;Base prospectus without Final terms;Base Prospectus;04/05/2023;COLOPLAST A/S - 529900NN7SOJ5QG82X67;;;;10/05/2023;downloadFile?fileId=26713323&checksum=07c04ba58ffebafbca40f3d7494564b3;English;details?core=esma_registers_priii_documents&docId=22924780;https://registers.esma.europa.eu/publication/downloadFile?fileId=26713323&checksum=07c04ba58ffebafbca40f3d7494564b3;COLOPLAST_A/S_-_529900NN7SOJ5QG82X67__Base_Prospectus__04-05-2023.pdf
LUXEMBOURG;Base prospectus without Final terms;Base Prospectus;03/05/2023;BELFIUS BANK SA NV - A5GWLFH3KM7YV2SFQL84;;;BELGIUM;03/05/2023;downloadFile?fileId=26593643&checksum=e75dd439fabb2c9f6914ef2b470ef00e;English;details?core=esma_registers_priii_documents&docId=22810025;https://registers.esma.europa.eu/publication/downloadFile?fileId=26593643&checksum=e75dd439fabb2c9f6914ef2b470ef00e;BELFIUS_BANK_SA_NV_-_A5GWLFH3KM7YV2SFQL84__Base_Prospectus__03-05-2023.pdf
FRANCE;Base prospectus without Final terms;Base Prospectus;03/05/2023;DANONE - 969500KMUQ2B6CBAF162;;;;04/05/2023;downloadFile?fileId=26614475&checksum=9697c69d14e4475300e7e55727d6c12f;English;details?core=esma_registers_priii_documents&docId=22830492;https://registers.esma.europa.eu/publication/downloadFile?fileId=26614475&checksum=9697c69d14e4475300e7e55727d6c12f;DANONE_-_969500KMUQ2B6CBAF162__Base_Prospectus__03-05-2023.pdf
LUXEMBOURG;Base prospectus without Final terms;Base Prospectus;03/05/2023;ČEZ, a. s. - 529900S5R9YHJHYKKG94;;;;03/05/2023;downloadFile?fileId=26593760&checksum=9047e4f6e841bcbaff037a9084692d48;English;details?core=esma_registers_priii_documents&docId=22810142;https://registers.esma.europa.eu/publication/downloadFile?fileId=26593760&checksum=9047e4f6e841bcbaff037a9084692d48;ČEZ_a_s_-_529900S5R9YHJHYKKG94__Base_Prospectus__03-05-2023.pdf
LUXEMBOURG;Base prospectus without Final terms;Base Prospectus;03/05/2023;NATIXIS Pfandbriefbank AG - 529900J6VNDBVTKV7I86;;;GERMANY;03/05/2023;downloadFile?fileId=26593799&checksum=025e3dae4d2e074e542d5a803d89ce81;English;details?core=esma_registers_priii_documents&docId=22810181;https://registers.esma.europa.eu/publication/downloadFile?fileId=26593799&checksum=025e3dae4d2e074e542d5a803d89ce81;NATIXIS_Pfandbriefbank_AG_-_529900J6VNDBVTKV7I86__Base_Prospectus__03-05-2023.pdf
LUXEMBOURG;Base prospectus without Final terms;Base Prospectus;03/05/2023;RAIFFEISEN BANK SA - 549300RFKNCOX56F8591;;;ROMANIA;03/05/2023;downloadFile?fileId=26593771&checksum=caa1343d1bcaaf87b39ded0d3c2d95d4;English;details?core=esma_registers_priii_documents&docId=22810153;https://registers.esma.europa.eu/publication/downloadFile?fileId=26593771&checksum=caa1343d1bcaaf87b39ded0d3c2d95d4;RAIFFEISEN_BANK_SA_-_549300RFKNCOX56F8591__Base_Prospectus__03-05-2023.pdf
LUXEMBOURG;Base prospectus without Final terms;Base Prospectus;03/05/2023;SPAREBANKEN VEST - 213800M7T3CYVZ3ZRT12;;;;03/05/2023;downloadFile?fileId=26593651&checksum=13e55fb816930957e48d6555b2538997;English;details?core=esma_registers_priii_documents&docId=22810033;https://registers.esma.europa.eu/publication/downloadFile?fileId=26593651&checksum=13e55fb816930957e48d6555b2538997;SPAREBANKEN_VEST_-_213800M7T3CYVZ3ZRT12__Base_Prospectus__03-05-2023.pdf
LUXEMBOURG;Base prospectus without Final terms;Base Prospectus;03/05/2023;TRATON Finance Luxembourg S.A. - 529900BRKIE6LKIEXD84, TRATON SE - 529900UIMQRKPFN6SV80, TRATON Treasury AB - 529900HARMAM7N4FXQ16;;;;03/05/2023;downloadFile?fileId=26594071&checksum=8d147c049e877a0409d3c51a36162f66;English;details?core=esma_registers_priii_documents&docId=22810452;https://registers.esma.europa.eu/publication/downloadFile?fileId=26594071&checksum=8d147c049e877a0409d3c51a36162f66;TRATON_Finance_Luxembourg_SA_-_529900BRKIE6LKIEXD84_TRATON_SE_-_529900UIMQRKPFN6SV80_TRATON_Treasury_AB_-_529900HARMAM7N4FXQ16__Base_Prospectus__03-05-2023.pdf
LATVIA;Base prospectus without Final terms;Base Prospectus;03/05/2023;SIA Mintos Finance No.17 - 98450037D3D89I881B60;;;AUSTRIA,BELGIUM,...;08/05/2023;downloadFile?fileId=26666989&checksum=93efcaaae0a1df63a24d4109bbc0ab05;English;details?core=esma_registers_priii_documents&docId=22880325;https://registers.esma.europa.eu/publication/downloadFile?fileId=26666989&checksum=93efcaaae0a1df63a24d4109bbc0ab05;SIA_Mintos_Finance_No17_-_98450037D3D89I881B60__Base_Prospectus__03-05-2023.pdf
LATVIA;Base prospectus without Final terms;Base Prospectus;03/05/2023;SIA Mintos Finance No.13 - 98450057FDCDD8CB6623;;;AUSTRIA,BELGIUM,...;08/05/2023;downloadFile?fileId=26666988&checksum=6628352c29d0b5514540e32db458780f;English;details?core=esma_registers_priii_documents&docId=22880324;https://registers.esma.europa.eu/publication/downloadFile?fileId=26666988&checksum=6628352c29d0b5514540e32db458780f;SIA_Mintos_Finance_No13_-_98450057FDCDD8CB6623__Base_Prospectus__03-05-2023.pdf
LATVIA;Base prospectus without Final terms;Base Prospectus;03/05/2023;SIA Mintos Finance No.16 - 9845009A0F79A39F1987;;;AUSTRIA,BELGIUM,...;08/05/2023;downloadFile?fileId=26666990&checksum=dc73b59dc752274d59bd40aea4d211d8;English;details?core=esma_registers_priii_documents&docId=22880326;https://registers.esma.europa.eu/publication/downloadFile?fileId=26666990&checksum=dc73b59dc752274d59bd40aea4d211d8;SIA_Mintos_Finance_No16_-_9845009A0F79A39F1987__Base_Prospectus__03-05-2023.pdf
LATVIA;Base prospectus without Final terms;Base Prospectus;03/05/2023;SIA Mintos Finance No.18 - 984500CMD75681146C12;;;AUSTRIA,BELGIUM,...;08/05/2023;downloadFile?fileId=26666992&checksum=a6d2d2e2ef66700aa1be2f31f479394c;English;details?core=esma_registers_priii_documents&docId=22880328;https://registers.esma.europa.eu/publication/downloadFile?fileId=26666992&checksum=a6d2d2e2ef66700aa1be2f31f479394c;SIA_Mintos_Finance_No18_-_984500CMD75681146C12__Base_Prospectus__03-05-2023.pdf
SWEDEN;Base prospectus without Final terms;Base Prospectus;02/05/2023;AB Bonnier Fastigheter Finans (publ) - 549300IKMNJ0HH52S033;;;;02/05/2023;downloadFile?fileId=26573883&checksum=bdb4d7e3740c28b451572759ee6261c6;English;details?core=esma_registers_priii_documents&docId=22791245;https://registers.esma.europa.eu/publication/downloadFile?fileId=26573883&checksum=bdb4d7e3740c28b451572759ee6261c6;AB_Bonnier_Fastigheter_Finans_(publ)_-_549300IKMNJ0HH52S033__Base_Prospectus__02-05-2023.pdf
